session,bash-count,shell-count,exit-count,help-count,passwd-count,chpass-count,usradd-count,sh-count,bslash-count,fslash-count,perl-count,python-count,chmod-count,sudo-count,rm-count,history-count,cat-count,uname-count,wc-count,crontab-count,w-count,ps-count,free-count,lscpu-count,nproc-count,uptime-count,wget-count,tftp-count,scp-count,ping-count,kill-count,reboot-count,r1-count,r2-count,r3-count,rcd1-size,rcd2_size,mlen-count,url_count,prot,src,ssh_client,duration,rcd_size,continet,cntry,regioin-code,city-name,lat,long,region-code,target
7497,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,5,7,5,31,0,0,1,1.0,0.891520023,10,2,13,7,12,-8.95,51.9,7,1
3899,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,5,0,31,0,0,0,0.0,0.978200197,7,2,19,62,51,4.663,51.8656,62,0
6708,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,10,1,31,0,0,1,1.0,0.963524103,2,2,19,62,51,4.663,51.8656,62,1
4732,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,4,1,31,0,0,0,0.0,0.993592978,9,2,19,62,51,4.663,51.8656,62,0
6273,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,3,31,0,0,2,2.0,2.197787046,5,2,19,62,51,4.663,51.8656,62,2
1839,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,2,1,31,0,0,0,0.0,0.930771112,8,2,13,7,12,-8.95,51.9,7,0
9254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,4,1,31,0,0,2,2.0,1.05171299,9,2,13,7,12,-8.95,51.9,7,2
563,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,5,2,31,0,0,2,2.0,1.328417778,2,2,19,62,51,4.663,51.8656,62,2
928,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,9,1,31,0,0,2,2.0,0.910789013,4,2,21,53,52,30.2642,59.8944,53,2
2888,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,2,3,31,0,0,0,0.0,2.308514833,7,2,19,62,51,4.663,51.8656,62,0
5048,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,2,4,2,34,0,0,2,2.0,7860.414059,10,2,19,62,51,4.663,51.8656,62,2
4217,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,31,0,0,0,0.0,0.938376904,1,2,13,7,12,-8.95,51.9,7,0
9031,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,9,3,31,0,0,0,0.0,0.918301821,9,2,13,7,12,-8.95,51.9,7,0
6634,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,32,0,0,1,1.0,14.455266,4,2,13,7,12,-8.95,51.9,7,1
4741,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,2,4,34,0,0,1,1.0,7080.094648,8,2,13,7,12,-8.95,51.9,7,1
296,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,31,0,0,2,2.0,1.407088995,4,2,13,7,12,-8.95,51.9,7,2
10160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,2,5,32,0,1,1,1.0,33.26932812,2,5,25,32,32,-71.2231,42.0166,32,1
148,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,1,31,0,0,1,1.0,0.948514938,4,2,13,7,12,-8.95,51.9,7,1
8880,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,5,8,5,31,0,0,2,2.0,1.301252127,1,2,13,7,12,-8.95,51.9,7,2
4251,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,0,34,0,0,1,1.0,7016.248396,9,2,13,7,12,-8.95,51.9,7,1
7038,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,8,3,31,0,0,2,2.0,1.419281006,7,2,13,7,12,-8.95,51.9,7,2
5044,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,31,0,0,1,1.0,0.983129978,3,2,19,62,51,4.663,51.8656,62,1
642,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,6,3,31,0,0,2,2.0,0.923846006,10,2,13,7,12,-8.95,51.9,7,2
8498,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,9,2,31,0,0,0,0.0,0.960735083,2,2,13,7,12,-8.95,51.9,7,0
280,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,4,31,0,0,1,1.0,1.388823032,9,2,13,7,12,-8.95,51.9,7,1
10239,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,3,4,31,0,0,0,0.0,0.906103849,9,2,13,7,12,-8.95,51.9,7,0
3185,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,8,5,31,0,0,0,0.0,2.508495808,5,2,13,7,12,-8.95,51.9,7,0
3424,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,2,5,31,0,0,1,1.0,0.959027052,5,2,21,53,52,30.2642,59.8944,53,1
7567,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,6,2,31,0,0,0,0.0,0.909107208,6,2,13,7,12,-8.95,51.9,7,0
1860,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,31,0,0,2,2.0,0.905317068,0,2,13,7,12,-8.95,51.9,7,2
4380,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,2,2.0,0.931641817,1,2,21,53,52,30.2642,59.8944,53,2
5682,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,6,4,31,0,0,0,0.0,1.775203943,8,2,19,62,51,4.663,51.8656,62,0
1350,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,10,0,31,0,0,0,0.0,0.84684515,2,2,13,7,12,-8.95,51.9,7,0
3240,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,31,0,0,0,0.0,1.028391838,2,2,19,62,51,4.663,51.8656,62,0
510,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,3,31,0,0,0,0.0,1.433402061,1,2,21,53,52,30.2642,59.8944,53,0
1541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,7,3,31,0,0,1,1.0,0.903326035,3,2,13,7,12,-8.95,51.9,7,1
8003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,31,0,0,1,1.0,0.994978905,10,2,13,7,12,-8.95,51.9,7,1
1502,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,9,0,31,0,0,2,2.0,0.945145845,1,2,13,7,12,-8.95,51.9,7,2
2597,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,3,4,31,0,0,0,0.0,1.363064051,10,2,21,53,52,30.2642,59.8944,53,0
10065,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,31,0,0,1,1.0,0.948954105,6,2,21,53,52,30.2642,59.8944,53,1
3445,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,32,0,1,2,2.0,33.04314184,6,1,14,16,22,34.95,32.75,16,2
7474,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,6,0,31,0,0,1,1.0,1.206822872,5,2,21,53,52,30.2642,59.8944,53,1
1046,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,6,0,31,0,0,2,2.0,1.378688097,10,2,13,7,12,-8.95,51.9,7,2
3279,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,3,2,31,0,0,0,0.0,1.397084951,8,2,13,7,12,-8.95,51.9,7,0
9944,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,2,3,31,0,0,2,2.0,1.919773102,7,2,13,7,12,-8.95,51.9,7,2
9649,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,6,0,31,0,0,2,2.0,1.507312059,7,2,19,62,51,4.663,51.8656,62,2
1031,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,4,31,0,0,1,1.0,0.950460911,2,2,13,7,12,-8.95,51.9,7,1
1515,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,5,2,5,31,0,0,0,0.0,1.005063057,8,2,21,53,52,30.2642,59.8944,53,0
9044,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,31,0,0,1,1.0,2.178761005,9,2,13,7,12,-8.95,51.9,7,1
9295,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,31,0,0,2,2.0,0.916860104,3,2,13,7,12,-8.95,51.9,7,2
5993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,3,31,0,0,2,2.0,0.836669922,0,2,13,7,12,-8.95,51.9,7,2
6902,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4,10,4,31,0,0,2,2.0,2.715726137,10,2,19,62,51,4.663,51.8656,62,2
8534,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,4,31,0,0,2,2.0,1.413532019,1,2,13,7,12,-8.95,51.9,7,2
1739,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,4,32,0,0,1,1.0,14.90929008,4,2,13,7,12,-8.95,51.9,7,1
3075,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,2,0,31,0,0,1,1.0,4.466075897,9,2,19,62,51,4.663,51.8656,62,1
3141,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,8,5,31,0,0,0,0.0,1.052080154,5,2,21,53,52,30.2642,59.8944,53,0
5563,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,7,3,31,0,0,0,0.0,0.938884974,8,2,13,7,12,-8.95,51.9,7,0
1423,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,7,1,31,0,0,1,1.0,1.388114929,0,2,19,62,51,4.663,51.8656,62,1
3339,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,6,2,31,0,0,2,2.0,1.662719011,3,2,13,7,12,-8.95,51.9,7,2
6932,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,3,4,31,0,0,2,2.0,0.981051922,6,2,19,62,51,4.663,51.8656,62,2
9686,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,4,31,0,0,1,1.0,0.938893795,2,2,13,7,12,-8.95,51.9,7,1
1576,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,8,0,31,0,0,0,0.0,0.937360048,1,2,19,62,51,4.663,51.8656,62,0
6673,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,2,31,0,0,1,1.0,1.398194075,5,2,19,62,51,4.663,51.8656,62,1
4439,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,5,31,0,0,1,1.0,1.263271093,0,2,19,62,51,4.663,51.8656,62,1
4437,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,4,31,0,0,1,1.0,0.951755047,7,2,13,7,12,-8.95,51.9,7,1
267,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,7,3,31,0,0,2,2.0,1.006225109,2,2,13,7,12,-8.95,51.9,7,2
5728,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,8,4,31,0,0,0,0.0,0.929503918,2,2,13,7,12,-8.95,51.9,7,0
4764,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,5,4,31,0,0,0,0.0,1.036751032,6,2,13,7,12,-8.95,51.9,7,0
347,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2,6,2,31,0,0,2,2.0,0.899586916,8,2,21,53,52,30.2642,59.8944,53,2
3173,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,8,3,31,0,0,2,2.0,1.540199041,1,2,19,62,51,4.663,51.8656,62,2
7229,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,8,4,31,0,0,1,1.0,0.991061926,2,2,19,62,51,4.663,51.8656,62,1
5012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,31,0,0,2,2.0,1.378330946,3,2,21,53,52,30.2642,59.8944,53,2
1894,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,31,0,0,1,1.0,0.952597857,3,2,13,7,12,-8.95,51.9,7,1
3154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,8,0,31,0,0,0,0.0,0.917675018,3,2,13,7,12,-8.95,51.9,7,0
4857,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,4,8,4,31,0,0,1,1.0,0.964855909,9,2,13,7,12,-8.95,51.9,7,1
1879,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,7,5,31,0,0,2,2.0,1.402512074,6,2,13,7,12,-8.95,51.9,7,2
5000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,3,9,3,31,0,0,1,1.0,0.989700079,10,2,13,7,12,-8.95,51.9,7,1
9400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,31,0,0,1,1.0,0.947896957,8,2,21,53,52,30.2642,59.8944,53,1
4542,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,1,31,0,0,0,0.0,1.389687061,10,2,21,53,52,30.2642,59.8944,53,0
8868,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,1,31,0,0,0,0.0,1.482935905,2,2,13,7,12,-8.95,51.9,7,0
1656,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,6,5,31,0,0,2,2.0,0.961593151,3,2,19,62,51,4.663,51.8656,62,2
7220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,31,0,0,2,2.0,2.052484035,0,2,13,7,12,-8.95,51.9,7,2
2948,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,2,31,0,0,0,0.0,0.944400072,0,2,13,7,12,-8.95,51.9,7,0
1138,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,0,31,0,0,1,1.0,0.914987087,3,2,19,62,51,4.663,51.8656,62,1
4004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,4,4,31,0,0,0,0.0,1.430534124,1,2,13,7,12,-8.95,51.9,7,0
6579,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,2,2,31,0,0,1,1.0,1.617748022,9,2,21,53,52,30.2642,59.8944,53,1
3209,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,5,31,0,0,0,0.0,0.93740201,1,2,13,7,12,-8.95,51.9,7,0
5608,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,9,3,31,0,0,2,2.0,0.918787003,3,2,13,7,12,-8.95,51.9,7,2
3816,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,3,31,0,0,0,0.0,0.939826012,5,2,21,53,52,30.2642,59.8944,53,0
2156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,4,1,31,0,0,2,2.0,0.983329058,9,2,13,7,12,-8.95,51.9,7,2
9481,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,4,1,31,0,0,0,0.0,1.364217043,4,2,13,7,12,-8.95,51.9,7,0
4013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,10,0,31,0,0,1,1.0,0.978258848,3,2,13,7,12,-8.95,51.9,7,1
2570,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,5,31,0,0,2,2.0,0.848879099,6,2,13,7,12,-8.95,51.9,7,2
3296,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,3,2,31,0,0,0,0.0,1.355232954,6,2,19,62,51,4.663,51.8656,62,0
9643,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,5,0,31,0,0,0,0.0,0.970602989,7,2,13,7,12,-8.95,51.9,7,0
8120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,31,0,0,0,0.0,0.957721949,0,2,21,53,52,30.2642,59.8944,53,0
4453,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,3,4,31,0,0,2,2.0,1.384243011,6,2,13,7,12,-8.95,51.9,7,2
9224,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,31,0,0,1,1.0,1.156388044,0,2,19,62,51,4.663,51.8656,62,1
1288,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,5,4,31,0,0,2,2.0,0.93249321,6,2,19,62,51,4.663,51.8656,62,2
8446,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,31,0,0,2,2.0,1.414966106,1,2,13,7,12,-8.95,51.9,7,2
5179,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,1,5,1,31,0,0,1,1.0,0.970412016,10,2,13,7,12,-8.95,51.9,7,1
6609,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,9,1,31,0,0,2,2.0,1.160917997,5,2,21,53,52,30.2642,59.8944,53,2
196,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,31,0,0,2,2.0,0.874140024,2,2,13,7,12,-8.95,51.9,7,2
4783,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,7,4,31,0,0,1,1.0,0.941297054,3,2,21,53,52,30.2642,59.8944,53,1
10194,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,7,2,31,0,0,0,0.0,1.015302181,5,2,13,7,12,-8.95,51.9,7,0
9005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,9,3,31,0,0,0,0.0,1.526174068,5,2,13,7,12,-8.95,51.9,7,0
1681,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,1,9,1,31,0,0,1,1.0,0.933413982,8,2,19,62,51,4.663,51.8656,62,1
7712,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,31,0,0,2,2.0,1.454092026,5,2,21,53,52,30.2642,59.8944,53,2
7075,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,4,10,4,31,0,0,1,1.0,1.294892073,2,2,13,7,12,-8.95,51.9,7,1
8233,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,5,4,31,0,0,2,2.0,0.967673779,6,2,13,7,12,-8.95,51.9,7,2
7289,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,3,3,31,0,0,1,1.0,1.010837078,10,2,13,7,12,-8.95,51.9,7,1
1363,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,9,4,31,0,0,2,2.0,8.302382946,3,2,19,62,51,4.663,51.8656,62,2
3059,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,7,1,31,0,0,2,2.0,1.367115974,4,2,13,7,12,-8.95,51.9,7,2
4632,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,4,10,4,31,0,0,0,0.0,2.781430006,7,2,19,62,51,4.663,51.8656,62,0
6373,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,9,4,31,0,0,0,0.0,0.912941933,2,2,21,53,52,30.2642,59.8944,53,0
3064,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,4,31,0,0,2,2.0,0.928261995,2,2,13,7,12,-8.95,51.9,7,2
